"age","edu","parity","cum.percent","perc"
40,8,"0",0.626418483832609,0.118785307199319
41,8,"0",0.96577326453111,0.110255503664078
42,8,"0",0.645881334316084,0.245893376880018
43,8,"0",0.501036420447718,0.345757586463328
44,8,"0",0.491080881348853,0.156614695038196
45,8,"0",0.680716772562014,0.308311277982244
46,8,"0",0.826169968618067,0.186587610164065
47,8,"0",0.588221137632006,0.30051620066923
48,8,"0",0.712025659107567,0.309576841281123
49,8,"0",0.7015591969991,0.490620872787858
15,8,"1",0.309012038269233,0.309012038269233
16,8,"1",0.383231236681601,0.350171059622359
17,8,"1",0.530886960957838,0.400832130010424
18,8,"1",0.631017180557671,0.377207495211791
19,8,"1",0.720542657522822,0.322272994314363
20,8,"1",0.755237204763917,0.271589518967118
21,8,"1",0.815409246900216,0.215933862709102
22,8,"1",0.851310603015079,0.208481095524841
23,8,"1",0.907991602342569,0.164223949722392
24,8,"1",0.909981380350085,0.173334445964737
25,8,"1",0.938961504612748,0.145171155880067
26,8,"1",0.933666235127474,0.118021959418951
27,8,"1",0.926774649395528,0.126034162911022
28,8,"1",0.971238496666789,0.132469868060312
29,8,"1",0.911735075554728,0.129477913780636
30,8,"1",0.931329668604425,0.0437369108148891
31,8,"1",0.869224226855452,0.157829151210588
32,8,"1",0.868091094579041,0.139713622131837
33,8,"1",0.947867437263232,0.140599545044859
34,8,"1",0.862798752795584,0.246290936564083
35,8,"1",0.862628660089973,0.185492055208607
36,8,"1",0.929368236947884,0.329331946559568
37,8,"1",0.877124262342949,0.369815680590533
38,8,"1",0.702340820746319,0.188741701466664
39,8,"1",0.812606037796262,0.221268423114786
40,8,"1",0.785843482434467,0.168696291508273
41,8,"1",0.858526964867147,0.340083468737975
42,8,"1",0.636014856061789,0.1463650665189
43,8,"1",0.847391503607751,0.343635350435501
44,8,"1",0.755205432794214,0.306384281018212
45,8,"1",0.851078477903266,0.211066402725705
46,8,"1",0.771261872665444,0.514229856587815
47,8,"1",0.792498652662113,0.392003084036054
48,8,"1",0.811876310180994,0.21068768878986
49,8,"1",0.699991392430275,0.502217224983493
15,8,"2",0,0
16,8,"2",0,0
17,8,"2",0.199450826236708,0.0648749075745338
18,8,"2",0.359247284247113,0.359247284247113
19,8,"2",0.540492037233111,0.395598066514583
20,8,"2",0.582852967642089,0.352992704071304
21,8,"2",0.65352923429946,0.401986568721974
22,8,"2",0.687094673727304,0.279916025666447
23,8,"2",0.752122764979108,0.317365461922719
24,8,"2",0.704502284379533,0.298806669878378
25,8,"2",0.814388262837305,0.308767212743061
26,8,"2",0.856197117085801,0.301955771789384
27,8,"2",0.872526671893793,0.286685441020894
28,8,"2",0.837910266228747,0.23059228342055
29,8,"2",0.859874960992973,0.232521051730689
30,8,"2",0.842745164921258,0.359670991028798
31,8,"2",0.855975183797787,0.229760682780421
32,8,"2",0.862028698122405,0.320721611517096
33,8,"2",0.867304216662757,0.251990601823903
34,8,"2",0.838887649410329,0.27516297767999
35,8,"2",0.872104663829238,0.283860668373975
36,8,"2",0.804841852838595,0.296972536400944
37,8,"2",0.791730840254587,0.294613967620248
38,8,"2",0.84901723130976,0.253236512708108
39,8,"2",0.882798185568165,0.288315164915751
40,8,"2",0.800336199603484,0.206514586519253
41,8,"2",0.868375768434365,0.285969090446388
42,8,"2",0.882521415615776,0.299446046292243
43,8,"2",0.866997059744476,0.294788229230579
44,8,"2",0.758443419742089,0.365783990958144
45,8,"2",0.796991412984513,0.241978592156501
46,8,"2",0.827705298939137,0.378827336393628
47,8,"2",0.787721674766479,0.264789777327658
48,8,"2",0.938928559032973,0.402117738860502
49,8,"2",0.791921808240226,0.292408320383506
15,8,"3",NA,NA
16,8,"3",NA,NA
17,8,"3",0,0
18,8,"3",0,0
19,8,"3",0.116890180430071,0.116890180430071
20,8,"3",0.220608188302308,0.0248428750662174
21,8,"3",0.325379612565109,0.223753897366671
22,8,"3",0.377967493099496,0.300341404195379
23,8,"3",0.53344542272171,0.361317225106243
24,8,"3",0.568586201028984,0.399845743876511
25,8,"3",0.543850033077672,0.356633702253671
26,8,"3",0.555309514999501,0.296944637619846
27,8,"3",0.717041592523894,0.438445788329565
28,8,"3",0.723691388226531,0.376582859172991
29,8,"3",0.675317094587744,0.312688825742131
30,8,"3",0.758251192175383,0.359693896215408
31,8,"3",0.797776558915595,0.389973067840431
32,8,"3",0.684329895396088,0.338834906873463
33,8,"3",0.802847208340696,0.429144021127789
34,8,"3",0.819457448791971,0.425169985563911
35,8,"3",0.776297269178817,0.328817872152422
36,8,"3",0.770735963532895,0.325778060508639
37,8,"3",0.806579091872598,0.439213483280982
38,8,"3",0.828502433518853,0.324518150889083
39,8,"3",0.775415260577958,0.331819228990266
40,8,"3",0.774969474692569,0.303370508173829
41,8,"3",0.859331561312148,0.382514149111955
42,8,"3",0.7232454448987,0.388391950015967
43,8,"3",0.78582416833144,0.364102373604473
44,8,"3",0.702657283330446,0.338473957124045
45,8,"3",0.833611566183851,0.248307301696349
46,8,"3",0.854639950375986,0.399114444258965
47,8,"3",0.736486927529033,0.262139194688533
48,8,"3",0.832993517798297,0.395170237109052
49,8,"3",0.74855163267206,0.372373828895658
15,8,"4",NA,NA
16,8,"4",NA,NA
17,8,"4",NA,NA
18,8,"4",NA,NA
19,8,"4",0,0
20,8,"4",0,0
21,8,"4",0.531483457844184,0.531483457844184
22,8,"4",0.331181368191863,0.209169554781767
23,8,"4",0.412930208822284,0.144448210539872
24,8,"4",0.318172717895626,0.234199917024767
25,8,"4",0.338201863702092,0.228301799030156
26,8,"4",0.514246113746776,0.403514963246715
27,8,"4",0.437801058034597,0.346399367773653
28,8,"4",0.46497269093998,0.336338452915599
29,8,"4",0.513145578532928,0.351326917777689
30,8,"4",0.542555477003498,0.438567725593203
31,8,"4",0.479035206686915,0.371873842735218
32,8,"4",0.681381554412023,0.432256566678761
33,8,"4",0.615577961383197,0.433470361683035
34,8,"4",0.648653004626221,0.410549338963931
35,8,"4",0.676696805245496,0.443253215426658
36,8,"4",0.667080363437273,0.445683715998892
37,8,"4",0.625741625383661,0.435445606381664
38,8,"4",0.584789812462917,0.329382663712263
39,8,"4",0.707303609194647,0.403203947598986
40,8,"4",0.661955736194923,0.340740948636097
41,8,"4",0.738464642065198,0.343633535688414
42,8,"4",0.807578763769522,0.439513494072578
43,8,"4",0.742104218677418,0.387877938321698
44,8,"4",0.729846471298963,0.520413458663715
45,8,"4",0.623937987379184,0.302217886961542
46,8,"4",0.633177549560946,0.412149024776188
47,8,"4",0.702919419197704,0.48685470552131
48,8,"4",0.685982345122466,0.391504287952305
49,8,"4",0.667105100313702,0.308421660608241
15,8,"5",NA,NA
16,8,"5",NA,NA
17,8,"5",NA,NA
18,8,"5",NA,NA
19,8,"5",NA,NA
20,8,"5",0,0
21,8,"5",NA,NA
22,8,"5",0,0
23,8,"5",0.352209935172945,0.352209935172945
24,8,"5",0.415011268236944,0.284853110453714
25,8,"5",0.260048741454645,0.260048741454645
26,8,"5",0.560751920825707,0.556834035815273
27,8,"5",0.270046783907837,0.0984045194090348
28,8,"5",0.35683593243825,0.244641276796037
29,8,"5",0.363717291127929,0.343018293934096
30,8,"5",0.319224128194236,0.280523716489043
31,8,"5",0.331308381315148,0.266476754313154
32,8,"5",0.383488389574141,0.31090504615886
33,8,"5",0.45493857290003,0.37966691667462
34,8,"5",0.392558177052979,0.293646044178662
35,8,"5",0.41747007296406,0.327618146146774
36,8,"5",0.576255288172639,0.43887125203495
37,8,"5",0.545998878168712,0.376430969004975
38,8,"5",0.432786843901762,0.315784809244119
39,8,"5",0.497038679800393,0.374301561076558
40,8,"5",0.527155932619986,0.371470114005179
41,8,"5",0.529174166983005,0.336389307815178
42,8,"5",0.601239358056924,0.331063765317393
43,8,"5",0.619213933595689,0.503122569376786
44,8,"5",0.557768404046324,0.307336561323642
45,8,"5",0.505582841059745,0.343047616716598
46,8,"5",0.60578601311695,0.471054864061542
47,8,"5",0.634975138278202,0.346770989466907
48,8,"5",0.556948347460732,0.252775349927938
49,8,"5",0.570960456891128,0.520021153839832
15,8,"6",NA,NA
16,8,"6",NA,NA
17,8,"6",NA,NA
18,8,"6",NA,NA
19,8,"6",NA,NA
20,8,"6",0,0
21,8,"6",NA,NA
22,8,"6",0,0
23,8,"6",NA,NA
24,8,"6",0,0
25,8,"6",0,0
26,8,"6",0.292195108035709,0.197484567594901
27,8,"6",0.170370433344582,0.148812882026726
28,8,"6",0.0998739209140876,0.0708011294393353
29,8,"6",0.286825255652367,0.286825255652367
30,8,"6",0.0943814731456362,0.0943814731456362
31,8,"6",0.202337404873494,0.153644851860584
32,8,"6",0.262498744308157,0.217416481943174
33,8,"6",0.284392886577784,0.214702759051047
34,8,"6",0.309444110215868,0.222712261325361
35,8,"6",0.220620571969569,0.206218314483973
36,8,"6",0.294858771876001,0.2885294735238
37,8,"6",0.312212929300984,0.224686738225003
38,8,"6",0.18269156575714,0.163189437936833
39,8,"6",0.270365825093389,0.213214155362884
40,8,"6",0.260226853593929,0.217957517531305
41,8,"6",0.413312749383388,0.337274482484271
42,8,"6",0.296290897351997,0.272896422370193
43,8,"6",0.346167151399786,0.24057360050263
44,8,"6",0.310235306473328,0.261019581303826
45,8,"6",0.304718668105938,0.216496865722701
46,8,"6",0.438539010990432,0.372311209279767
47,8,"6",0.368905047141985,0.29867635429091
48,8,"6",0.373189782237181,0.260246993624688
49,8,"6",0.273538742166777,0.184250518182271
10,8,"1",0,0
11,8,"1",0,0
12,8,"1",0,0
13,8,"1",0,0
14,8,"1",0.428528436246368,0.428528436246368
10,8,"2",NA,NA
11,8,"2",0,0
12,8,"2",0,0
13,8,"2",0,0
14,8,"2",0.37608196444654,0.37608196444654
10,8,"3",NA,NA
11,8,"3",NA,NA
12,8,"3",NA,NA
13,8,"3",0,0
14,8,"3",0.226769719576039,0.226769719576039
15,7,"0",0.757141078726795,0.43141208041873
16,7,"0",0.833946346702457,0.380240075721493
17,7,"0",0.916401138243023,0.260427891620901
18,7,"0",0.923252914955219,0.153890990629649
19,7,"0",0.957540988132578,0.0617552412859188
20,7,"0",0.952869501044234,0.0420868949697103
21,7,"0",0.970966587824307,0.0243860981853407
22,7,"0",0.980905217410413,0.0306380135829834
23,7,"0",0.972631333617292,0.0227085360893195
24,7,"0",0.961184035174939,0.0148562070951305
25,7,"0",0.984585538190311,0.0374276815564718
26,7,"0",0.957936819677932,0.0453724378778713
27,7,"0",0.980857861360766,0.024502690954203
28,7,"0",0.950044694767603,0.0584161880957247
29,7,"0",0.991701726616864,0
30,7,"0",0.841055299921364,0.0564582923772546
31,7,"0",0.976289680397519,0.0249480517243233
32,7,"0",0.875275182060815,0
33,7,"0",0.909015208313496,0
34,7,"0",0.870135376358555,0.0765513502843367
35,7,"0",0.965685456985871,0.37234375891653
36,7,"0",0.870239267231387,0.0953308455539685
37,7,"0",0.697388245588955,0.238157990007965
38,7,"0",0.614705668959991,0
39,7,"0",1,0
40,7,"0",0.735194962238381,0.108776478405772
41,7,"0",0.96577326453111,0
42,7,"0",0.795960517801231,0.150079183485147
43,7,"0",0.668631820514843,0.167595400067125
44,7,"0",0.564055393562587,0.0729745122137343
45,7,"0",0.69261359839009,0.0118968258280767
46,7,"0",0.971038873542866,0.144868904924799
47,7,"0",0.683773706776465,0.0955525691444592
48,7,"0",0.848432953712547,0.13640729460498
49,7,"0",0.913837052575731,0.212277855576631
15,7,"1",0.642300234275736,0.333288196006503
16,7,"1",0.79638092792403,0.413149691242429
17,7,"1",0.75693814396439,0.226051183006552
18,7,"1",0.830260797474338,0.199243616916668
19,7,"1",0.872565814835772,0.15202315731295
20,7,"1",0.88518388031061,0.129946675546693
21,7,"1",0.918094887776859,0.102685640876643
22,7,"1",0.914195398719555,0.0628847957044764
23,7,"1",0.959451124950307,0.0514595226077376
24,7,"1",0.957965740120762,0.0479843597706772
25,7,"1",0.963547230376425,0.0245857257636771
26,7,"1",0.962906713769708,0.0292404786422338
27,7,"1",0.954396332059326,0.0276216826637974
28,7,"1",0.986702667251429,0.0154641705846397
29,7,"1",0.964221174091038,0.0524860985363103
30,7,"1",0.961445745392784,0.030116076788359
31,7,"1",0.94610853724295,0.0768843103874982
32,7,"1",0.894935859588228,0.0268447650091873
33,7,"1",0.971933746527426,0.0240663092641941
34,7,"1",0.917106220007684,0.0543074672120996
35,7,"1",0.953722964198123,0.0910943041081499
36,7,"1",0.929368236947884,0
37,7,"1",0.919321254644134,0.0421969923011848
38,7,"1",0.762108962336422,0.0597681415901033
39,7,"1",0.854557089244997,0.041951051448735
40,7,"1",0.872835763913032,0.0869922814785648
41,7,"1",0.971106020643302,0.112579055776155
42,7,"1",0.842248936987636,0.206234080925848
43,7,"1",0.985960038234073,0.138568534626322
44,7,"1",0.94231310394841,0.187107671154195
45,7,"1",0.851078477903266,0
46,7,"1",0.869823010266621,0.0985611376011774
47,7,"1",0.88179285276536,0.0892942001032474
48,7,"1",0.910554454810847,0.0986781446298531
49,7,"1",0.925190861997742,0.225199469567467
15,7,"2",0.687461463828153,0.687461463828153
16,7,"2",0,0
17,7,"2",0.789220586502552,0.589769760265844
18,7,"2",0.535541049249196,0.176293765002083
19,7,"2",0.728592111047211,0.188100073814101
20,7,"2",0.733709007285987,0.150856039643898
21,7,"2",0.844900555539539,0.191371321240079
22,7,"2",0.867249204843439,0.180154531116135
23,7,"2",0.900075982813162,0.147953217834054
24,7,"2",0.870440464602528,0.165938180222995
25,7,"2",0.905322751245381,0.0909344884080759
26,7,"2",0.942718092238488,0.0865209751526871
27,7,"2",0.94075747097889,0.0682307990850974
28,7,"2",0.921062655587144,0.0831523893583976
29,7,"2",0.90270040850565,0.0428254475126769
30,7,"2",0.929930011109265,0.087184846188007
31,7,"2",0.928872779936577,0.0728975961387895
32,7,"2",0.924732243018674,0.0627035448962695
33,7,"2",0.92325096731644,0.0559467506536838
34,7,"2",0.925089326798976,0.0862016773886467
35,7,"2",0.920527685745156,0.0484230219159184
36,7,"2",0.857123109838082,0.0522812569994867
37,7,"2",0.868486336529153,0.0767554962745653
38,7,"2",0.918418734162983,0.0694015028532225
39,7,"2",0.948427765502406,0.0656295799342405
40,7,"2",0.934344374636939,0.134008175033455
41,7,"2",0.95015358481434,0.0817778163799748
42,7,"2",0.919357611716447,0.0368361961006705
43,7,"2",0.963951702740037,0.0969546429955611
44,7,"2",0.872560057945416,0.114116638203327
45,7,"2",0.875622182961348,0.0786307699768345
46,7,"2",0.876941447983627,0.0492361490444906
47,7,"2",0.943743498511377,0.156021823744897
48,7,"2",0.956830171873677,0.0179016128407038
49,7,"2",0.829805479134637,0.037883670894411
15,7,"3",NA,NA
16,7,"3",NA,NA
17,7,"3",0,0
18,7,"3",0,0
19,7,"3",0.346195132937273,0.229304952507202
20,7,"3",0.336558668682893,0.115950480380585
21,7,"3",0.671064780121318,0.345685167556209
22,7,"3",0.59881701760587,0.220849524506373
23,7,"3",0.747912157596377,0.214466734874667
24,7,"3",0.827184067901745,0.258597866872761
25,7,"3",0.707348203128327,0.163498170050656
26,7,"3",0.786199282734016,0.230889767734515
27,7,"3",0.876975379886129,0.159933787362235
28,7,"3",0.813750849455284,0.0900594612287536
29,7,"3",0.814592542357427,0.139275447769683
30,7,"3",0.860747485573383,0.102496293398
31,7,"3",0.910403553773926,0.112626994858331
32,7,"3",0.866294830169412,0.181964934773324
33,7,"3",0.896253862960065,0.0934066546193687
34,7,"3",0.907800423834203,0.0883429750422316
35,7,"3",0.872401436127498,0.0961041669486811
36,7,"3",0.84615931435261,0.0754233508197153
37,7,"3",0.912282483106438,0.10570339123384
38,7,"3",0.909755164700965,0.0812527311821121
39,7,"3",0.859222550396924,0.0838072898189665
40,7,"3",0.855606798338909,0.0806373236463399
41,7,"3",0.940795074280807,0.0814635129686598
42,7,"3",0.815868309815622,0.0926228649169217
43,7,"3",0.897453060738353,0.111628892406912
44,7,"3",0.845346616607064,0.142689333276618
45,7,"3",0.914149485116542,0.0805379189326913
46,7,"3",0.925186486384407,0.0705465360084205
47,7,"3",0.883591826431454,0.147104898902421
48,7,"3",0.923523613572409,0.0905300957741118
49,7,"3",0.834706464327065,0.0861548316550049
15,7,"4",NA,NA
16,7,"4",NA,NA
17,7,"4",NA,NA
18,7,"4",NA,NA
19,7,"4",0,0
20,7,"4",0,0
21,7,"4",0.808741604259214,0.27725814641503
22,7,"4",0.511404969460731,0.180223601268868
23,7,"4",0.66242956774634,0.249499358924055
24,7,"4",0.536642053218335,0.218469335322709
25,7,"4",0.611513182929917,0.273311319227825
26,7,"4",0.643405646348659,0.129159532601883
27,7,"4",0.680348824409398,0.242547766374801
28,7,"4",0.684006604747427,0.219033913807447
29,7,"4",0.654124252603008,0.14097867407008
30,7,"4",0.691104394189545,0.148548917186047
31,7,"4",0.721598614947912,0.242563408260997
32,7,"4",0.843203623839724,0.161822069427702
33,7,"4",0.796361351950238,0.180783390567041
34,7,"4",0.779354526658254,0.130701522032033
35,7,"4",0.779156468225382,0.102459662979886
36,7,"4",0.802338764894044,0.13525840145677
37,7,"4",0.7805782433484,0.154836617964739
38,7,"4",0.739221321463438,0.154431509000522
39,7,"4",0.814019505312843,0.106715896118197
40,7,"4",0.825952630025276,0.163996893830352
41,7,"4",0.852447367819899,0.113982725754701
42,7,"4",0.902213220095431,0.0946344563259093
43,7,"4",0.884732202081087,0.142627983403669
44,7,"4",0.873000663053387,0.143154191754424
45,7,"4",0.78736038679398,0.163422399414796
46,7,"4",0.79448920133327,0.161311651772324
47,7,"4",0.823004617942942,0.120085198745238
48,7,"4",0.771511148993505,0.0855288038710392
49,7,"4",0.777828868977674,0.110723768663972
15,7,"5",NA,NA
16,7,"5",NA,NA
17,7,"5",NA,NA
18,7,"5",NA,NA
19,7,"5",NA,NA
20,7,"5",0,0
21,7,"5",NA,NA
22,7,"5",0,0
23,7,"5",0.748512240395402,0.396302305222456
24,7,"5",0.589756655741121,0.174745387504177
25,7,"5",0.409423070015301,0.149374328560656
26,7,"5",0.778219576573386,0.217467655747679
27,7,"5",0.434940916262604,0.164894132354768
28,7,"5",0.415864280810929,0.0590283483726781
29,7,"5",0.653359396313078,0.289642105185149
30,7,"5",0.488592607688273,0.169368479494037
31,7,"5",0.571054849011226,0.239746467696078
32,7,"5",0.558593673913872,0.175105284339731
33,7,"5",0.689185264840346,0.234246691940315
34,7,"5",0.534076036398236,0.141517859345257
35,7,"5",0.562389342482788,0.144919269518728
36,7,"5",0.647436440759974,0.0711811525873353
37,7,"5",0.665178727799798,0.119179849631086
38,7,"5",0.655290679353868,0.222503835452106
39,7,"5",0.662561847586402,0.165523167786009
40,7,"5",0.69235357040799,0.165197637788003
41,7,"5",0.629065467558094,0.0998913005750887
42,7,"5",0.771285602112152,0.170046244055228
43,7,"5",0.716980811077373,0.0977668774816842
44,7,"5",0.741518375313204,0.183749971266879
45,7,"5",0.768682140122619,0.263099299062873
46,7,"5",0.797003644734546,0.191217631617596
47,7,"5",0.75407124939325,0.119096111115047
48,7,"5",0.744067225248553,0.18711887778782
49,7,"5",0.746733735195132,0.175773278304004
15,7,"6",NA,NA
16,7,"6",NA,NA
17,7,"6",NA,NA
18,7,"6",NA,NA
19,7,"6",NA,NA
20,7,"6",0,0
21,7,"6",NA,NA
22,7,"6",0,0
23,7,"6",NA,NA
24,7,"6",0,0
25,7,"6",0.0599957797391581,0.0599957797391581
26,7,"6",0.47525445047597,0.183059342440261
27,7,"6",0.557820327262469,0.387449893917886
28,7,"6",0.229535694021832,0.129661773107744
29,7,"6",0.304213688596871,0.0173884329445042
30,7,"6",0.19048512785332,0.0961036547076839
31,7,"6",0.299571009404956,0.0972336045314629
32,7,"6",0.430375445949111,0.167876701640954
33,7,"6",0.381664608462252,0.0972717218844677
34,7,"6",0.427530831987975,0.118086721772107
35,7,"6",0.333700008420414,0.113079436450846
36,7,"6",0.448171128447309,0.153312356571308
37,7,"6",0.548493664542269,0.236280735241285
38,7,"6",0.313469718281209,0.130778152524069
39,7,"6",0.446846845997303,0.176481020903914
40,7,"6",0.440000826734977,0.179773973141048
41,7,"6",0.580833731621258,0.16752098223787
42,7,"6",0.492106332292367,0.19581543494037
43,7,"6",0.538385166165033,0.192218014765248
44,7,"6",0.524196342866927,0.213961036393598
45,7,"6",0.483453698838137,0.178735030732199
46,7,"6",0.580869477318045,0.142330466327613
47,7,"6",0.556142720388413,0.187237673246428
48,7,"6",0.554771593840681,0.181581811603501
49,7,"6",0.459362149210068,0.185823407043291
10,7,"1",0,0
11,7,"1",0,0
12,7,"1",0,0
13,7,"1",0.551112704758469,0.551112704758469
14,7,"1",0.600701354208804,0.172172917962436
10,7,"2",NA,NA
11,7,"2",0,0
12,7,"2",0,0
13,7,"2",0.448969035989627,0.448969035989627
14,7,"2",0.533853124922136,0.157771160475595
10,7,"3",NA,NA
11,7,"3",NA,NA
12,7,"3",NA,NA
13,7,"3",1,1
14,7,"3",0.472637044314484,0.245867324738445
15,6,"0",0.915940340906386,0.158799262179591
16,6,"0",0.940796388324664,0.106850041622207
17,6,"0",0.970305792597421,0.0539046543543977
18,6,"0",0.959154890889696,0.0359019759344769
19,6,"0",0.983069039862444,0.0255280517298666
20,6,"0",0.97235762484294,0.0194881237987063
21,6,"0",0.976297584784472,0.00533099696016521
22,6,"0",0.986363011532492,0.00545779412207896
23,6,"0",0.986342292998758,0.0137109593814656
24,6,"0",0.976962208395915,0.0157781732209762
25,6,"0",0.984585538190311,0
26,6,"0",0.961312545700277,0.00337572602234529
27,6,"0",0.980857861360766,0
28,6,"0",0.971853766097837,0.0218090713302347
29,6,"0",0.991701726616864,0
30,6,"0",0.89325745195852,0.0522021520371554
31,6,"0",0.976289680397519,0
32,6,"0",0.8947764323379,0.0195012502770853
33,6,"0",0.909015208313496,0
34,6,"0",0.870135376358555,0
35,6,"0",0.97356806267601,0.00788260569013863
36,6,"0",0.95371719247773,0.0834779252463426
37,6,"0",0.697388245588955,0
38,6,"0",0.676336912794625,0.0616312438346337
39,6,"0",1,0
40,6,"0",0.825979890570073,0.0907849283316917
41,6,"0",0.96577326453111,0
42,6,"0",0.897175456529246,0.101214938728015
43,6,"0",0.849576039785409,0.180944219270566
44,6,"0",0.665449148934461,0.101393755371874
45,6,"0",0.69261359839009,0
46,6,"0",0.971038873542866,0
47,6,"0",0.815463530348486,0.131689823572021
48,6,"0",0.848432953712547,0
49,6,"0",0.913837052575731,0
15,6,"1",0.812339037842849,0.170038803567112
16,6,"1",0.927630747510652,0.131249819586622
17,6,"1",0.886519346026478,0.129581202062089
18,6,"1",0.917287716844575,0.0870269193702369
19,6,"1",0.932106677944373,0.0595408631086012
20,6,"1",0.929665260646016,0.0444813803354059
21,6,"1",0.965426874722133,0.0473319869452743
22,6,"1",0.940877165883447,0.026681767163892
23,6,"1",0.972247926134343,0.0127968011840358
24,6,"1",0.96838860975021,0.0104228696294481
25,6,"1",0.972241169645532,0.00869393926910646
26,6,"1",0.988035647798137,0.0251289340284293
27,6,"1",0.962527165346263,0.00813083328693699
28,6,"1",0.993088585030395,0.00638591777896662
29,6,"1",0.969832371847289,0.00561119775625104
30,6,"1",0.970465661880191,0.00901991648740721
31,6,"1",0.962301584606469,0.0161930473635185
32,6,"1",0.906218759318058,0.0112828997298302
33,6,"1",0.971933746527426,0
34,6,"1",0.953181931223757,0.036075711216073
35,6,"1",0.962741637481414,0.00901867328329098
36,6,"1",0.935714132704216,0.00634589575633209
37,6,"1",0.940413094433927,0.0210918397897928
38,6,"1",0.818308350298777,0.0561993879623549
39,6,"1",0.941324240734785,0.0867671514897884
40,6,"1",0.872835763913032,0
41,6,"1",0.971106020643302,0
42,6,"1",0.842248936987636,0
43,6,"1",0.985960038234073,0
44,6,"1",0.94231310394841,0
45,6,"1",0.923161494164227,0.0720830162609602
46,6,"1",0.869823010266621,0
47,6,"1",0.916936000868349,0.035143148102989
48,6,"1",0.910554454810847,0
49,6,"1",0.925190861997742,0
15,6,"2",1,0.312538536171847
16,6,"2",0,0
17,6,"2",0.789220586502552,0
18,6,"2",0.720698689725421,0.185157640476224
19,6,"2",0.795076909811467,0.0664847987642552
20,6,"2",0.794437366334912,0.0607283590489246
21,6,"2",0.898728841771738,0.0538282862321989
22,6,"2",0.943255901973346,0.0760066971299063
23,6,"2",0.931569552305282,0.0314935694921195
24,6,"2",0.911237541408243,0.0407970768057147
25,6,"2",0.928237546407956,0.0229147951625745
26,6,"2",0.966488297503237,0.0237702052647489
27,6,"2",0.957500989739836,0.0167435187609458
28,6,"2",0.963998775375461,0.0429361197883172
29,6,"2",0.946875020445018,0.0441746119393681
30,6,"2",0.951523024492053,0.0215930133827885
31,6,"2",0.960398509253236,0.0315257293166593
32,6,"2",0.957489247776323,0.0327570047576487
33,6,"2",0.964670261614125,0.0414192942976849
34,6,"2",0.937036170342106,0.0119468435431298
35,6,"2",0.959306591622456,0.0387789058772996
36,6,"2",0.880793318191165,0.0236702083530837
37,6,"2",0.926229512300629,0.057743175771476
38,6,"2",0.947735465032153,0.0293167308691695
39,6,"2",0.953874570107661,0.00544680460525485
40,6,"2",0.942180165681373,0.00783579104443416
41,6,"2",0.977162080239379,0.0270084954250393
42,6,"2",0.954066811457919,0.0347091997414724
43,6,"2",0.970191102555126,0.00623939981508924
44,6,"2",0.920852165680193,0.0482921077347767
45,6,"2",0.886448873631538,0.010826690670191
46,6,"2",0.889400099653475,0.0124586516698477
47,6,"2",0.979926011281034,0.0361825127696574
48,6,"2",0.96078520984903,0.00395503797535245
49,6,"2",0.928370207401768,0.0985647282671313
15,6,"3",NA,NA
16,6,"3",NA,NA
17,6,"3",0,0
18,6,"3",0,0
19,6,"3",0.696388083457971,0.350192950520698
20,6,"3",0.45203207737174,0.115473408688848
21,6,"3",0.724225599031717,0.0531608189103991
22,6,"3",0.836205280923141,0.237388263317271
23,6,"3",0.862767116604304,0.114854959007927
24,6,"3",0.900461052553027,0.0732769846512817
25,6,"3",0.79902198558815,0.0916737824598228
26,6,"3",0.859673358446799,0.0734740757127833
27,6,"3",0.904500566791269,0.0275251869051391
28,6,"3",0.914253252004688,0.100502402549404
29,6,"3",0.861867216186481,0.0472746738290543
30,6,"3",0.878414284093667,0.0176667985202836
31,6,"3",0.936826895808925,0.0264233420349984
32,6,"3",0.913100246710501,0.0468054165410896
33,6,"3",0.917530743608164,0.0212768806480993
34,6,"3",0.927626325430569,0.0198259015963669
35,6,"3",0.895517532122284,0.0231160959947858
36,6,"3",0.911279631860429,0.0651203175078189
37,6,"3",0.935676059682242,0.0233935765758035
38,6,"3",0.939284969980236,0.0295298052792716
39,6,"3",0.907029897461845,0.0478073470649208
40,6,"3",0.919751064533531,0.0641442661946219
41,6,"3",0.951096445960177,0.0103013716793691
42,6,"3",0.883011612092145,0.0671433022765232
43,6,"3",0.948078721040326,0.050625660301973
44,6,"3",0.870040214757283,0.024693598150219
45,6,"3",0.941011691107192,0.0268622059906494
46,6,"3",0.964123458416872,0.0389369720324652
47,6,"3",0.904368780274839,0.0207769538433856
48,6,"3",0.937735589096833,0.0142119755244241
49,6,"3",0.938348894859708,0.103642430532643
15,6,"4",NA,NA
16,6,"4",NA,NA
17,6,"4",NA,NA
18,6,"4",NA,NA
19,6,"4",0,0
20,6,"4",0.293506981300855,0.293506981300855
21,6,"4",0.808741604259214,0
22,6,"4",0.687246681725639,0.175841712264907
23,6,"4",0.66242956774634,0
24,6,"4",0.569323257044331,0.0326812038259956
25,6,"4",0.679154257553956,0.0676410746240389
26,6,"4",0.77975611038301,0.136350464034351
27,6,"4",0.754989323367487,0.0746404989580888
28,6,"4",0.855494821189135,0.171488216441708
29,6,"4",0.749821453426617,0.0956972008236086
30,6,"4",0.756048377049246,0.0649439828597012
31,6,"4",0.840076751090226,0.118478136142314
